name,level,city,county,state,country,lat,long,population,url,aggregate,tz,2020-04-10,2020-04-11
Israel,country,,,,Israel,31.4135,35.081,9093000,https://github.com/CSSEGISandData/COVID-19,country,"Asia/Jerusalem,Asia/Hebron",10408,10408
Jamaica,country,,,,Jamaica,17.7735,-77.1705,2890299,https://github.com/CSSEGISandData/COVID-19,country,America/Jamaica,63,63
Japan,country,,,,Japan,32.9745,138.4625,124776364,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT-9,5530,5530
Jordan,country,,,,Jordan,31.279,37.131,10428241,https://github.com/CSSEGISandData/COVID-19,country,Asia/Amman,372,372
Kazakhstan,country,,,,Kazakhstan,48.0055,66.9045,18276500,https://github.com/CSSEGISandData/COVID-19,country,Asia/Almaty,812,812
Kenya,country,,,,Kenya,-0.058000000000000274,37.9085,48468138,https://github.com/CSSEGISandData/COVID-19,country,Africa/Nairobi,189,189
South Korea,country,,,,South Korea,35.8695,128.242,51466201,https://github.com/CSSEGISandData/COVID-19,country,Asia/Seoul,10450,10450
Kuwait,country,,,,Kuwait,29.314,47.665499999999994,4136528,https://github.com/CSSEGISandData/COVID-19,country,Asia/Kuwait,993,993
Kyrgyzstan,country,,,,Kyrgyzstan,41.225,74.7485,6201500,https://github.com/CSSEGISandData/COVID-19,country,Asia/Bishkek,298,298
Latvia,country,,,,Latvia,56.8795,24.606,1909000,https://github.com/CSSEGISandData/COVID-19,country,Europe/Riga,612,612
Lebanon,country,,,,Lebanon,33.870000000000005,35.8645,6100075,https://github.com/CSSEGISandData/COVID-19,country,Asia/Beirut,609,609
Liberia,country,,,,Liberia,6.452500000000001,-9.439499999999999,4731906,https://github.com/CSSEGISandData/COVID-19,country,Africa/Monrovia,37,37
Liechtenstein,country,,,,Liechtenstein,47.16,9.553999999999998,37922,https://github.com/CSSEGISandData/COVID-19,country,Europe/Vaduz,79,79
Lithuania,country,,,,Lithuania,55.172,23.893,2794329,https://github.com/CSSEGISandData/COVID-19,country,Europe/Vilnius,999,999
Luxembourg,country,,,,Luxembourg,49.8155,6.1335,626108,https://github.com/CSSEGISandData/COVID-19,country,Europe/Luxembourg,3223,3223
Madagascar,country,,,,Madagascar,-18.7785,46.84,25570895,https://github.com/CSSEGISandData/COVID-19,country,Indian/Antananarivo,93,93
Malaysia,country,,,,Malaysia,4.1185,109.10249999999999,31624264,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT-7,4346,4346
Maldives,country,,,,Maldives,3.2060000000000004,73.2025,436330,https://github.com/CSSEGISandData/COVID-19,country,Indian/Maldives,19,19
Malta,country,,,,Malta,35.931,14.378,465292,https://github.com/CSSEGISandData/COVID-19,country,Europe/Malta,350,350
Mauritania,country,,,,Mauritania,21.018,-10.950500000000002,4420184,https://github.com/CSSEGISandData/COVID-19,country,Africa/Nouakchott,7,7
Mauritius,country,,,,Mauritius,-15.434999999999999,60.043,1264613,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT-4,318,318
Mexico,country,,,,Mexico,23.6245,-102.54400000000001,130526945,https://github.com/CSSEGISandData/COVID-19,country,America/Mexico_City,3441,3441
Moldova,country,,,,Moldova,46.979,28.39,2550900,https://github.com/CSSEGISandData/COVID-19,country,Europe/Chisinau,1438,1438
Monaco,country,,,,Monaco,43.737,7.429,38695,https://github.com/CSSEGISandData/COVID-19,country,Europe/Monaco,90,90
Mongolia,country,,,,Mongolia,46.8655,103.832,3075647,https://github.com/CSSEGISandData/COVID-19,country,Asia/Ulaanbaatar,16,16
Montenegro,country,,,,Montenegro,42.7035,19.395000000000003,622359,https://github.com/CSSEGISandData/COVID-19,country,Europe/Podgorica,255,255
Morocco,country,,,,Morocco,28.625500000000002,-9.015,36029138,https://github.com/CSSEGISandData/COVID-19,country,Africa/Casablanca,1448,1448
Namibia,country,,,,Namibia,-22.9665,18.4995,2533794,https://github.com/CSSEGISandData/COVID-19,country,Africa/Windhoek,16,16
Nepal,country,,,,Nepal,28.397,84.13,29400000,https://github.com/CSSEGISandData/COVID-19,country,Asia/Kathmandu,9,9
Netherlands,country,,,,Netherlands,32.7635,-31.418499999999995,17100715,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT+2,23097,23097
Nicaragua,country,,,,Nicaragua,12.869,-85.2125,6217581,https://github.com/CSSEGISandData/COVID-19,country,America/Managua,7,7
Niger,country,,,,Niger,17.6055,8.083,21477348,https://github.com/CSSEGISandData/COVID-19,country,Africa/Niamey,438,438
Nigeria,country,,,,Nigeria,9.0785,8.6775,190886311,https://github.com/CSSEGISandData/COVID-19,country,Africa/Lagos,305,305
North Macedonia,country,,,,North Macedonia,41.614000000000004,21.7445,2075301,https://github.com/CSSEGISandData/COVID-19,country,Europe/Skopje,711,711
Norway,country,,,,Norway,13.181000000000001,12.214000000000002,5367580,https://github.com/CSSEGISandData/COVID-19,country,Africa/Niamey,6314,6314
Oman,country,,,,Oman,21.5785,55.9195,4829480,https://github.com/CSSEGISandData/COVID-19,country,Asia/Muscat,484,484
Pakistan,country,,,,Pakistan,30.393,68.992,197015955,https://github.com/CSSEGISandData/COVID-19,country,Asia/Karachi,4695,4695
Panama,country,,,,Panama,8.4245,-80.105,4098587,https://github.com/CSSEGISandData/COVID-19,country,America/Panama,2752,2752
Papua New Guinea,country,,,,Papua New Guinea,-6.202,150.166,8251162,https://github.com/CSSEGISandData/COVID-19,country,Pacific/Port_Moresby,2,2
Paraguay,country,,,,Paraguay,-23.447000000000003,-58.4525,6811297,https://github.com/CSSEGISandData/COVID-19,country,America/Asuncion,129,129
Peru,country,,,,Peru,-9.197500000000002,-74.99000000000001,32162184,https://github.com/CSSEGISandData/COVID-19,country,America/Lima,5897,5897
Philippines,country,,,,Philippines,12.850999999999999,120.4445,104918090,https://github.com/CSSEGISandData/COVID-19,country,Asia/Manila,4195,4195
Poland,country,,,,Poland,51.9185,19.1345,38433600,https://github.com/CSSEGISandData/COVID-19,country,Europe/Warsaw,5955,5955
Portugal,country,,,,Portugal,36.091,-18.732,10600000,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT+1,15472,15472
Qatar,country,,,,Qatar,25.3235,51.574,2639211,https://github.com/CSSEGISandData/COVID-19,country,Asia/Qatar,2512,2512
Romania,country,,,,Romania,45.942,25.0165,19586539,https://github.com/CSSEGISandData/COVID-19,country,Europe/Bucharest,5467,5467
Russia,country,,,,Russia,61.522,0,147500000,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT,11917,11917
Rwanda,country,,,,Rwanda,-1.947,29.880499999999998,12208407,https://github.com/CSSEGISandData/COVID-19,country,Africa/Kigali,118,118
Saint Lucia,country,,,,Saint Lucia,13.9095,-60.9765,178844,https://github.com/CSSEGISandData/COVID-19,country,America/St_Lucia,15,15
Saint Vincent and the Grenadines,country,,,,Saint Vincent and the Grenadines,12.957,-61.284,109897,https://github.com/CSSEGISandData/COVID-19,country,America/St_Vincent,12,12
San Marino,country,,,,San Marino,43.944,12.4595,33400,https://github.com/CSSEGISandData/COVID-19,country,Europe/San_Marino,344,344
Saudi Arabia,country,,,,Saudi Arabia,24.267000000000003,45.084500000000006,33000000,https://github.com/CSSEGISandData/COVID-19,country,Asia/Riyadh,3651,3651
Senegal,country,,,,Senegal,14.502500000000001,-14.4435,15850567,https://github.com/CSSEGISandData/COVID-19,country,Africa/Dakar,265,265
Serbia,country,,,,Serbia,44.209999999999994,20.91,7022268,https://github.com/CSSEGISandData/COVID-19,country,Europe/Belgrade,3105,3105
Seychelles,country,,,,Seychelles,-6.9704999999999995,51.2465,95843,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT-3,11,11
Singapore,country,,,,Singapore,1.3135,104.009,5888926,https://github.com/CSSEGISandData/COVID-19,country,Asia/Singapore,2108,2108
Slovakia,country,,,,Slovakia,48.6725,19.7045,5439892,https://github.com/CSSEGISandData/COVID-19,country,Europe/Bratislava,715,715
Slovenia,country,,,,Slovenia,46.149,14.986,2066880,https://github.com/CSSEGISandData/COVID-19,country,Europe/Ljubljana,1160,1160
Somalia,country,,,,Somalia,5.160500000000001,46.201499999999996,11031386,https://github.com/CSSEGISandData/COVID-19,country,Africa/Mogadishu,21,21
South Africa,country,,,,South Africa,-34.553,27.2265,57725600,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT-2,2003,2003
Sri Lanka,country,,,,Sri Lanka,7.8775,80.701,21444000,https://github.com/CSSEGISandData/COVID-19,country,Asia/Colombo,190,190
Sudan,country,,,,Sudan,15.413,30.33,40533330,https://github.com/CSSEGISandData/COVID-19,country,Africa/Khartoum,17,17
Suriname,country,,,,Suriname,3.9210000000000003,-56.022999999999996,563402,https://github.com/CSSEGISandData/COVID-19,country,America/Paramaribo,10,10
Sweden,country,,,,Sweden,62.1995,17.562,10327589,https://github.com/CSSEGISandData/COVID-19,country,Europe/Stockholm,9685,9685
Switzerland,country,,,,Switzerland,46.811499999999995,8.228000000000002,8466017,https://github.com/CSSEGISandData/COVID-19,country,Europe/Zurich,24551,24551
Taiwan,country,,,,Taiwan,18.3855,118.26050000000001,23593794,https://github.com/CSSEGISandData/COVID-19,country,Etc/GMT-8,382,382
Tanzania,country,,,,Tanzania,-6.3735,35.0205,57310019,https://github.com/CSSEGISandData/COVID-19,country,Africa/Dar_es_Salaam,32,32
Thailand,country,,,,Thailand,13.039,101.4905,66188503,https://github.com/CSSEGISandData/COVID-19,country,Asia/Bangkok,2473,2473
Togo,country,,,,Togo,8.626000000000001,0.828,7797694,https://github.com/CSSEGISandData/COVID-19,country,Africa/Lome,76,76
Trinidad and Tobago,country,,,,Trinidad and Tobago,10.703,-61.213,1369125,https://github.com/CSSEGISandData/COVID-19,country,America/Port_of_Spain,109,109
Tunisia,country,,,,Tunisia,33.8925,9.561,11565204,https://github.com/CSSEGISandData/COVID-19,country,Africa/Tunis,671,671
Turkey,country,,,,Turkey,38.9565,35.2415,82003882,https://github.com/CSSEGISandData/COVID-19,country,Europe/Istanbul,47029,47029
Uganda,country,,,,Uganda,1.376,32.286500000000004,42862958,https://github.com/CSSEGISandData/COVID-19,country,Africa/Kampala,53,53
Ukraine,country,,,,Ukraine,48.7805,31.183,42558328,https://github.com/CSSEGISandData/COVID-19,country,Europe/Kiev,2203,2203
United Arab Emirates,country,,,,United Arab Emirates,24.351,53.939,9400145,https://github.com/CSSEGISandData/COVID-19,country,Asia/Dubai,3360,3360
United Kingdom,country,,,,United Kingdom,55.354,-3.4414999999999996,66022273,https://github.com/CSSEGISandData/COVID-19,country,Europe/London,73758,73758
Uruguay,country,,,,Uruguay,-32.558,-55.838,3456750,https://github.com/CSSEGISandData/COVID-19,country,America/Montevideo,473,473
Uzbekistan,country,,,,Uzbekistan,41.3865,64.5695,32387200,https://github.com/CSSEGISandData/COVID-19,country,Asia/Samarkand,624,624
Venezuela,country,,,,Venezuela,8.161,-66.574,28515829,https://github.com/CSSEGISandData/COVID-19,country,America/Caracas,171,171
Vietnam,country,,,,Vietnam,15.6425,108.2365,94660000,https://github.com/CSSEGISandData/COVID-19,country,Asia/Ho_Chi_Minh,257,257
Zambia,country,,,,Zambia,-13.185500000000001,27.8365,17094130,https://github.com/CSSEGISandData/COVID-19,country,Africa/Lusaka,40,40
Zimbabwe,country,,,,Zimbabwe,-19.017,29.1505,16529904,https://github.com/CSSEGISandData/COVID-19,country,Africa/Harare,13,13
Dominica,country,,,,Dominica,15.4245,-61.3605,73925,https://github.com/CSSEGISandData/COVID-19,country,America/Dominica,16,16
Grenada,country,,,,Grenada,12.258,-61.591499999999996,107825,https://github.com/CSSEGISandData/COVID-19,country,America/Grenada,14,14
Mozambique,country,,,,Mozambique,-18.671,35.5255,29668834,https://github.com/CSSEGISandData/COVID-19,country,Africa/Maputo,20,20
Syria,country,,,,Syria,34.798500000000004,39.0535,18499181,https://github.com/CSSEGISandData/COVID-19,country,Asia/Damascus,19,19
East Timor,country,,,,East Timor,-8.818000000000001,125.68700000000001,1296311,https://github.com/CSSEGISandData/COVID-19,country,Asia/Dili,2,2
Belize,country,,,,Belize,17.192,-88.3575,374681,https://github.com/CSSEGISandData/COVID-19,country,America/Belize,10,10
Laos,country,,,,Laos,18.2095,103.86,6858160,https://github.com/CSSEGISandData/COVID-19,country,Asia/Bangkok,16,16
Libya,country,,,,Libya,26.334000000000003,17.2685,6678567,https://github.com/CSSEGISandData/COVID-19,country,Africa/Tripoli,24,24
Palestinian Territories,country,,,,Palestinian Territories,31.886,34.894999999999996,4684777,https://github.com/CSSEGISandData/COVID-19,country,Asia/Jerusalem,267,267
Guinea-Bissau,country,,,,Guinea-Bissau,11.775500000000001,-15.176499999999999,1861283,https://github.com/CSSEGISandData/COVID-19,country,Africa/Bissau,36,36
Mali,country,,,,Mali,17.5745,-3.9865,18541980,https://github.com/CSSEGISandData/COVID-19,country,Africa/Bamako,87,87
Saint Kitts and Nevis,country,,,,Saint Kitts and Nevis,17.2565,-62.704499999999996,55345,https://github.com/CSSEGISandData/COVID-19,country,America/St_Kitts,12,12
Kosovo,country,,,,Kosovo,42.5625,20.902,1883018,https://github.com/CSSEGISandData/COVID-19,country,Europe/Belgrade,250,250
Myanmar,country,,,,Myanmar,19.072499999999998,96.669,53370609,https://github.com/CSSEGISandData/COVID-19,country,Asia/Yangon,27,27
Botswana,country,,,,Botswana,-22.342,24.686999999999998,2291661,https://github.com/CSSEGISandData/COVID-19,country,Africa/Gaborone,13,13
Burundi,country,,,,Burundi,-3.386,29.9255,10864245,https://github.com/CSSEGISandData/COVID-19,country,Africa/Bujumbura,3,3
Sierra Leone,country,,,,Sierra Leone,8.461,-11.786999999999999,7557212,https://github.com/CSSEGISandData/COVID-19,country,Africa/Freetown,8,8
Malawi,country,,,,Malawi,-13.248999999999999,34.2945,18622104,https://github.com/CSSEGISandData/COVID-19,country,Africa/Blantyre,9,9
South Sudan,country,,,,South Sudan,7.865,29.698999999999998,12575714,https://github.com/CSSEGISandData/COVID-19,country,Africa/Juba,4,4
Sahrawi Arab Democratic Republic,country,,,,Sahrawi Arab Democratic Republic,24.2185,-12.885000000000002,502585,https://github.com/CSSEGISandData/COVID-19,country,Africa/El_Aaiun,4,4
São Tomé and Príncipe,country,,,,São Tomé and Príncipe,0.8625,6.9645,204327,https://github.com/CSSEGISandData/COVID-19,country,Africa/Sao_Tome,4,4
Yemen,country,,,,Yemen,15.560500000000001,48.182,28250420,https://github.com/CSSEGISandData/COVID-19,country,Asia/Aden,1,1
China,country,,,,China,31.107499999999998,104.1375,1409517397,https://github.com/CSSEGISandData/COVID-19,state,Asia/Shanghai,81907,81907
"Tasmania, Australia",state,,,Tasmania,Australia,-47.156,151.40699999999998,509965,https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers,state,Etc/GMT-10,111,111
Australia,country,,,,Australia,-32.128,120.28800000000001,24511800,https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers,state,Australia/Perth,6238,6238
"AC, Brazil",state,,,AC,Brazil,-9.121958699499913,-70.31670546006357,881935,https://covid.saude.gov.br/,state,America/Rio_Branco,70,70
"AL, Brazil",state,,,AL,Brazil,-9.66813364038606,-36.69176762624364,3337357,https://covid.saude.gov.br/,state,America/Maceio,45,45
"AP, Brazil",state,,,AP,Brazil,1.6322509422846565,-52.330210155520206,845731,https://covid.saude.gov.br/,state,America/Belem,166,166
"AM, Brazil",state,,,AM,Brazil,-3.801031659031324,-65.09820771798518,4144597,https://covid.saude.gov.br/,state,America/Manaus,981,981
"BA, Brazil",state,,,BA,Brazil,-13.428636359280546,-42.00270718030532,14873064,https://covid.saude.gov.br/,state,America/Bahia,604,604
"CE, Brazil",state,,,CE,Brazil,-5.320150038402943,-39.34288443632698,9132078,https://covid.saude.gov.br/,state,America/Fortaleza,1478,1478
"DF, Brazil",state,,,DF,Brazil,-15.764954725480209,-47.79019110808315,3015268,https://covid.saude.gov.br/,state,America/Sao_Paulo,555,555
"ES, Brazil",state,,,ES,Brazil,-19.583987593752454,-40.768499482415194,4018650,https://covid.saude.gov.br/,state,America/Sao_Paulo,300,300
"GO, Brazil",state,,,GO,Brazil,-15.936701348488441,-49.57789852549655,7018354,https://covid.saude.gov.br/,state,America/Sao_Paulo,191,191
"MA, Brazil",state,,,MA,Brazil,-5.739146620286533,-45.273975185456436,7075181,https://covid.saude.gov.br/,state,America/Fortaleza,293,293
"MT, Brazil",state,,,MT,Brazil,-12.685375257861864,-55.92350865614955,3484466,https://covid.saude.gov.br/,state,America/Cuiaba,112,112
"MS, Brazil",state,,,MS,Brazil,-20.618883874041558,-54.559985008967104,2778986,https://covid.saude.gov.br/,state,America/Campo_Grande,97,97
"MG, Brazil",state,,,MG,Brazil,-18.569305515387242,-45.44658738839726,21168791,https://covid.saude.gov.br/,state,America/Sao_Paulo,698,698
"PR, Brazil",state,,,PR,Brazil,-24.601107883122296,-51.32115169669102,11433957,https://covid.saude.gov.br/,state,America/Sao_Paulo,643,643
"PB, Brazil",state,,,PB,Brazil,-7.154162489157557,-36.764700791862396,4018127,https://covid.saude.gov.br/,state,America/Fortaleza,79,79
"PA, Brazil",state,,,PA,Brazil,-3.626695330355169,-52.52830438760455,11433957,https://covid.saude.gov.br/,state,America/Santarem,170,170
"PE, Brazil",state,,,PE,Brazil,-8.378092949979674,-38.08805322348826,9557071,https://covid.saude.gov.br/,state,America/Recife,684,684
"PI, Brazil",state,,,PI,Brazil,-6.830773613917813,-43.19888220914663,3273227,https://covid.saude.gov.br/,state,America/Fortaleza,40,40
"RN, Brazil",state,,,RN,Brazil,-5.902948951918576,-36.77516515873181,3506853,https://covid.saude.gov.br/,state,America/Fortaleza,263,263
"RS, Brazil",state,,,RS,Brazil,-30.406333313679497,-53.65568620171301,11377239,https://covid.saude.gov.br/,state,America/Sao_Paulo,636,636
"RJ, Brazil",state,,,RJ,Brazil,-22.06503752988857,-42.912834105494625,17264943,https://covid.saude.gov.br/,state,America/Sao_Paulo,2464,2464
